"","Trajectory","frame","x","y","z"
"7745",2185,9645,70.62,87.87,1
"7746",2186,9641,41.7,80.16,1
"7747",2186,9642,41.74,78.91,1
"7748",2186,9643,41.77,79.75,1
"7749",2186,9644,42.03,80.11,1
"7750",2186,9645,42.17,79.74,1
"7751",2187,9645,76.98,101.08,1
"7752",2187,9646,78.02,101.65,1
"7753",2188,9647,41.84,79.9,1
"7754",2188,9648,41.81,79.65,1
"7755",2188,9649,42.31,79.21,1
"7756",2188,9650,42,79.66,1
"7757",2188,9651,41.28,78.85,1
"7758",2188,9652,42.57,79.96,1
"7759",2188,9653,41.89,80,1
"7760",2188,9654,41.91,79.7,1
"7761",2188,9655,41.77,79.23,1
"7762",2188,9656,42.01,79.24,1
"7763",2188,9657,42.23,79.29,1
"7764",2189,9652,70.34,89.83,1
"7765",2189,9653,70.86,90.33,1
"7766",2189,9654,70.87,91.81,1
"7767",2189,9655,71.68,93.1,1
"7768",2189,9656,71.94,94.81,1
"7769",2189,9657,72.83,95.24,1
"7770",2190,9659,42.25,79.31,1
"7771",2190,9660,41.9,79.28,1
"7772",2190,9661,42.12,79.29,1
"7773",2191,9659,77.18,96.9,1
"7774",2191,9660,79.92,100.61,1
"7775",2191,9661,79.12,99.97,1
"7776",2192,9660,73.34,93.11,1
"7777",2192,9661,74.77,94.09,1
"7778",2193,9663,74.28,92.28,1
"7779",2193,9664,75.73,91.08,1
"7780",2193,9665,75.91,90.18,1
"7781",2193,9666,77.22,91.33,1
"7782",2193,9667,77.23,91.84,1
"7783",2193,9668,76.21,91.96,1
"7784",2193,9669,77.28,91.09,1
"7785",2193,9670,76.91,90.8,1
"7786",2193,9671,77.03,90.01,1
"7787",2193,9672,75.87,93.1,1
"7788",2193,9673,76.72,93.1,1
"7789",2193,9674,78.76,92.32,1
"7790",2194,9663,77.8,99.86,1
"7791",2194,9664,78.87,96.08,1
"7792",2195,9667,42.69,79.89,1
"7793",2195,9668,41.73,79.14,1
"7794",2195,9669,41.8,79.12,1
"7795",2195,9670,41.35,78.94,1
"7796",2195,9671,38.12,79.68,1
"7797",2195,9672,39.08,79.2,1
"7798",2195,9673,37.44,79.02,1
"7799",2196,9673,42.02,80.26,1
"7800",2196,9674,42.31,79.93,1
"7801",2196,9675,37.79,78.79,1
"7802",2196,9676,38.34,79.24,1
"7803",2196,9677,42.24,79.72,1
"7804",2196,9678,37.93,79.67,1
"7805",2196,9679,41.81,79.98,1
"7806",2196,9680,42.58,80.02,1
"7807",2196,9681,41.73,79.85,1
"7808",2197,9675,16.01,62.8,1
"7809",2197,9676,16.31,63.12,1
"7810",2197,9677,15.24,62.34,1
"7811",2197,9678,16.91,62.96,1
"7812",2197,9679,16.79,63.13,1
"7813",2197,9680,16.88,62.07,1
"7814",2198,9676,75.78,92.21,1
"7815",2198,9677,75.21,92.3,1
"7816",2199,9679,19.21,51.73,1
"7817",2199,9680,20.37,52.26,1
"7818",2200,9679,81.08,94.21,1
"7819",2200,9680,79.14,94.42,1
"7820",2201,9682,39.08,94.96,1
"7821",2201,9683,38.83,96.72,1
"7822",2202,9683,42.24,79.85,1
"7823",2202,9684,37.94,79.02,1
"7824",2202,9685,37.89,78.76,1
"7825",2202,9686,42.16,79.76,1
"7826",2202,9687,41.94,79.76,1
"7827",2203,9683,74.75,92.03,1
"7828",2203,9684,77.68,91.99,1
"7829",2203,9685,73.21,93.24,1
"7830",2203,9686,71.98,97.15,1
"7831",2203,9687,71.18,97.34,1
"7832",2204,9684,16.06,62.64,1
"7833",2204,9685,19.98,60.76,1
"7834",2205,9687,74.85,90.16,1
"7835",2205,9688,73.98,90.24,1
"7836",2205,9689,73.87,89.69,1
"7837",2206,9688,26.18,126.13,1
"7838",2206,9689,30.26,124.82,1
"7839",2207,9688,103.8,123.23,1
"7840",2207,9689,105.84,124.85,1
"7841",2208,9689,15.11,52.76,1
"7842",2208,9690,17.12,52.05,1
"7843",2208,9691,17.95,50.64,1
"7844",2209,9690,39.9,77.7,1
"7845",2209,9691,39.74,77.17,1
"7846",2209,9692,39.3,77.97,1
"7847",2209,9693,39.78,77.32,1
"7848",2209,9694,39.24,76.98,1
"7849",2210,9693,71.2,90.82,1
"7850",2210,9694,71.95,89.96,1
"7851",2211,9694,16.8,61.89,1
"7852",2211,9695,16.81,61.29,1
"7853",2212,9695,26.16,109.77,1
"7854",2212,9696,25.17,108.08,1
"7855",2213,9696,39.23,78.1,1
"7856",2213,9697,38,78.8,1
"7857",2214,9696,72.78,101.76,1
"7858",2214,9697,73.05,101.6,1
"7859",2215,9697,41.93,79.82,1
"7860",2215,9698,40.95,79.12,1
"7861",2215,9699,39.88,78.31,1
"7862",2215,9700,39.25,76.99,1
"7863",2215,9701,40.12,77.14,1
"7864",2215,9702,41.94,80.79,1
"7865",2215,9703,42.11,80.98,1
"7866",2216,9697,73.71,91.86,1
"7867",2216,9698,73.07,91.79,1
"7868",2216,9699,73.8,94,1
"7869",2216,9700,73.8,91.93,1
"7870",2217,9699,58.3,50.1,1
"7871",2217,9700,58.07,49.77,1
"7872",2218,9700,20.93,56.14,1
"7873",2218,9701,17.83,55.64,1
"7874",2219,9700,74.91,102.07,1
"7875",2219,9701,75.26,101.21,1
"7876",2220,9701,15.95,61.25,1
"7877",2220,9702,16.13,61.82,1
"7878",2221,9702,61.07,48.39,1
"7879",2221,9703,60.86,47.73,1
"7880",2221,9704,61.15,48.73,1
"7881",2222,9703,40.31,77.15,1
"7882",2222,9704,40.72,76.82,1
"7883",2222,9705,41.14,81.15,1
"7884",2222,9706,41.81,81.12,1
"7885",2223,9708,42.1,81.69,1
"7886",2223,9709,41.71,80.95,1
"7887",2223,9710,41.84,80.76,1
"7888",2223,9711,41.75,81.12,1
"7889",2223,9712,42.19,81.09,1
"7890",2223,9713,41.29,80.9,1
"7891",2223,9714,38.15,78.64,1
"7892",2224,9708,74.85,95.65,1
"7893",2224,9709,72.8,96.28,1
"7894",2224,9710,73.62,97,1
"7895",2224,9711,74.7,96.2,1
"7896",2225,9712,24.02,60.78,1
"7897",2225,9713,25.32,61.91,1
"7898",2225,9714,24.81,61.74,1
"7899",2225,9715,24.89,61.32,1
"7900",2225,9716,24.25,62.1,1
"7901",2226,9716,72.34,100.01,1
"7902",2226,9717,74.22,99.92,1
"7903",2226,9718,74.04,99.85,1
"7904",2226,9719,72.96,99.35,1
"7905",2226,9720,73.17,99.97,1
"7906",2226,9721,74.71,99.83,1
"7907",2226,9722,73.18,99.72,1
"7908",2226,9723,73.66,97.07,1
"7909",2227,9719,40.86,75.12,1
"7910",2227,9720,40.32,75.98,1
"7911",2228,9722,41.11,76.18,1
"7912",2228,9723,41.09,76.35,1
"7913",2228,9724,40.93,76.77,1
"7914",2228,9725,37.32,78.02,1
"7915",2228,9726,39.39,76.97,1
"7916",2229,9725,73.96,98.76,1
"7917",2229,9726,74.13,99.16,1
"7918",2229,9727,74.05,99.29,1
"7919",2229,9728,73.82,98.18,1
"7920",2229,9729,73.34,97.28,1
"7921",2229,9730,73.8,97.73,1
"7922",2229,9731,73.28,96.91,1
"7923",2229,9732,73.78,97.85,1
"7924",2229,9733,73.24,97.82,1
"7925",2230,9729,40.28,76.15,1
"7926",2230,9730,40.28,76.11,1
"7927",2230,9731,40.64,76.21,1
"7928",2230,9732,40.69,75.88,1
"7929",2231,9731,70.72,55.97,1
"7930",2231,9732,71.99,58.6,1
"7931",2232,9733,12.96,60.92,1
"7932",2232,9734,12.7,59.04,1
"7933",2233,9735,75.98,97.21,1
"7934",2233,9736,75.43,96.01,1
"7935",2233,9737,75.68,95.76,1
"7936",2233,9738,75.17,97.62,1
"7937",2233,9739,73.7,96.8,1
"7938",2233,9740,73.21,95.89,1
"7939",2233,9741,71.2,96.7,1
"7940",2233,9742,71.63,98.18,1
"7941",2234,9739,11.23,55.13,1
"7942",2234,9740,15.7,55.09,1
"7943",2234,9741,16.88,56.16,1
"7944",2235,9740,40.75,75.26,1
"7945",2235,9741,40.38,75.99,1
"7946",2236,9746,39.8,75.32,1
"7947",2236,9747,39.79,76.23,1
"7948",2236,9748,39.66,76.79,1
"7949",2236,9749,39.01,76.92,1
"7950",2237,9746,69.94,97.57,1
"7951",2237,9747,69.79,97.03,1
"7952",2237,9748,69.24,96.93,1
"7953",2237,9749,70.01,97.88,1
"7954",2238,9748,18.07,56.94,1
"7955",2238,9749,18.17,57.21,1
"7956",2238,9750,18.79,57.04,1
"7957",2239,9750,12.14,56.29,1
"7958",2239,9751,14.28,57.77,1
"7959",2239,9752,18.89,57.19,1
"7960",2240,9752,57.76,48.87,1
"7961",2240,9753,57.09,48.66,1
"7962",2241,9759,39.95,77.86,1
"7963",2241,9760,39.69,77.91,1
"7964",2241,9761,39.72,77.97,1
"7965",2241,9762,40.04,77.85,1
"7966",2242,9761,12.72,53.68,1
"7967",2242,9762,11.19,55.97,1
"7968",2243,9765,40.75,76.94,1
"7969",2243,9766,40.08,76.63,1
"7970",2243,9767,39.62,76.76,1
"7971",2243,9768,39.25,76.95,1
"7972",2243,9769,39.92,76.35,1
"7973",2244,9765,60.35,52.02,1
"7974",2244,9766,59.94,51.99,1
"7975",2245,9768,67.08,91.81,1
"7976",2245,9769,66.73,91.82,1
"7977",2245,9770,66.68,90.93,1
"7978",2246,9769,58.33,50.86,1
"7979",2246,9770,58.85,49.77,1
"7980",2247,9772,67.79,90.25,1
"7981",2247,9773,67.22,90.77,1
"7982",2247,9774,66.71,91.04,1
"7983",2248,9777,47.14,77.7,1
"7984",2248,9778,47.82,77.72,1
"7985",2249,9779,67.63,90.28,1
"7986",2249,9780,67.63,90.08,1
"7987",2250,9785,66.62,89.95,1
"7988",2250,9786,67.2,89.73,1
"7989",2250,9787,66.88,89.86,1
"7990",2251,9789,67.05,90.19,1
"7991",2251,9790,65.95,91.19,1
"7992",2252,9792,65.38,91.82,1
"7993",2252,9793,66.8,91.69,1
"7994",2252,9794,66.63,90.97,1
"7995",2252,9795,67.01,90.73,1
"7996",2252,9796,66.83,90.24,1
"7997",2252,9797,66.75,91.18,1
"7998",2252,9798,67.21,91.21,1
"7999",2253,9800,67.27,91.26,1
"8000",2253,9801,67.14,91.77,1
"8001",2253,9802,67.2,90.88,1
"8002",2253,9803,66.99,90.68,1
"8003",2253,9804,66.89,90.64,1
"8004",2253,9805,67.74,90.75,1
"8005",2254,9801,24.65,61.84,1
"8006",2254,9802,23.17,60.02,1
"8007",2255,9804,23.97,59.71,1
"8008",2255,9805,24.23,58.83,1
"8009",2256,9810,66.78,90.19,1
"8010",2256,9811,65.81,89.93,1
"8011",2257,9813,66.8,91.06,1
"8012",2257,9814,67.23,90.79,1
"8013",2257,9815,66.2,89.86,1
"8014",2258,9817,65.72,90.18,1
"8015",2258,9818,65.75,89.94,1
"8016",2258,9819,66.1,89.75,1
"8017",2258,9820,65.78,89.8,1
"8018",2258,9821,66.15,89.26,1
"8019",2258,9822,66.08,88.65,1
"8020",2259,9818,48.2,36.78,1
"8021",2259,9819,49.99,41.2,1
"8022",2260,9824,25.76,59.99,1
"8023",2260,9825,24.87,59.84,1
"8024",2260,9826,24.05,59.76,1
"8025",2260,9827,22.87,60.02,1
"8026",2260,9828,22.31,58.81,1
"8027",2260,9829,23.9,57.68,1
"8028",2260,9830,26.36,57.99,1
"8029",2260,9831,25.88,57.24,1
"8030",2260,9832,25.32,56.02,1
"8031",2261,9824,66.17,88.23,1
"8032",2261,9825,65.97,88.24,1
"8033",2262,9827,65.06,88.71,1
"8034",2262,9828,65.17,88.82,1
"8035",2262,9829,65.16,89.19,1
"8036",2262,9830,65.24,88.71,1
"8037",2262,9831,65.8,88.67,1
"8038",2262,9832,65.24,89.69,1
"8039",2263,9830,39.09,79.86,1
"8040",2263,9831,39.86,80.2,1
"8041",2264,9831,89.85,12.85,1
"8042",2264,9832,89.03,10.32,1
"8043",2265,9834,64.97,89.34,1
"8044",2265,9835,64.96,89.58,1
"8045",2266,9837,65.62,90.11,1
"8046",2266,9838,65.76,90.28,1
"8047",2266,9839,66.14,90.82,1
"8048",2266,9840,66.12,90.69,1
"8049",2267,9842,66.01,90.69,1
"8050",2267,9843,66.67,90.87,1
"8051",2268,9846,66.16,89.76,1
"8052",2268,9847,66.93,90.18,1
"8053",2269,9850,67.08,90.22,1
"8054",2269,9851,67.14,90.64,1
"8055",2269,9852,66.71,91.01,1
"8056",2269,9853,66.91,90.71,1
"8057",2269,9854,66.97,90.65,1
"8058",2270,9856,66.98,90.8,1
"8059",2270,9857,66.91,90.74,1
"8060",2270,9858,66.79,90.74,1
"8061",2271,9860,40.17,78.38,1
"8062",2271,9861,40.62,77.99,1
"8063",2271,9862,41.78,80.16,1
"8064",2272,9860,66.87,91,1
"8065",2272,9861,66.99,90.96,1
"8066",2272,9862,67.28,90.94,1
"8067",2273,9861,22.13,63.64,1
"8068",2273,9862,21.93,64.31,1
"8069",2274,9864,17.32,61.9,1
"8070",2274,9865,17.98,60.74,1
"8071",2274,9866,18.05,60.75,1
"8072",2275,9865,66.29,90.75,1
"8073",2275,9866,67.65,91.82,1
"8074",2275,9867,67.14,91.35,1
"8075",2276,9867,43.61,79.15,1
"8076",2276,9868,43.16,78.84,1
"8077",2277,9870,67.06,92.08,1
"8078",2277,9871,67.07,90.94,1
"8079",2277,9872,67.19,91.06,1
"8080",2277,9873,66.33,90.14,1
"8081",2277,9874,67.86,90.29,1
"8082",2277,9875,66.22,91.15,1
"8083",2277,9876,66.7,91.14,1
"8084",2278,9871,42.93,75.34,1
"8085",2278,9872,42.83,76.84,1
"8086",2278,9873,43.11,76.91,1
"8087",2278,9874,42.67,78.7,1
"8088",2278,9875,41.71,78.86,1
"8089",2278,9876,41.14,78.81,1
"8090",2278,9877,42.68,76.97,1
"8091",2278,9878,41.11,77.94,1
"8092",2278,9879,40.75,77.97,1
"8093",2279,9874,25.34,61.93,1
"8094",2279,9875,25.76,61.71,1
"8095",2279,9876,26.8,61.78,1
"8096",2280,9880,66.67,91.81,1
"8097",2280,9881,67.09,91.95,1
"8098",2280,9882,66.36,91.72,1
"8099",2281,9885,66.21,91.18,1
"8100",2281,9886,66.66,91.71,1
"8101",2281,9887,65.88,91.06,1
"8102",2282,9886,18.04,51.79,1
"8103",2282,9887,17.03,51.05,1
"8104",2283,9888,57.71,50.21,1
"8105",2283,9889,57.27,49.04,1
"8106",2284,9889,38.99,77.99,1
